Tweet,HS,Abusive,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
kritik jokowi anggap nyinyir bani kolam kritik ujung dukung 2 periode kritik dukung a inya nyinyir haram definisi kritik ala cebi nalar rusak parah,1,1,0,0,0,0,1
gelombang tenaga kerja asing cina bondong bondong pasuk kota kendari sulawesi aduh miris nasib anak bangsa 2019 ganti presiden,1,0,0,0,0,0,1
gue jijik gue mandangnya orang awam suka korea pop pikir orang korea homo lesbi idol korea hidup tentram normal gue sih idol pacar wajar lawan je,1,1,0,0,0,0,0
dear dik selamat ya capai moga dipe ahankan kasih kendor dik 2019 ganti presiden,1,0,0,0,0,0,1
prabowo presiden istri indonesia hancur,1,0,0,0,0,0,1
urus cung sembah nya bani kacung surat pemberitahuan cung ,1,1,0,0,0,0,1
asing ongseng nikmat dusta wkwk lupa syukur hilang,0,0,0,0,0,0,0
sengsara sih rais obral bacot mulu laku laku,1,1,0,0,0,0,0
ky fungsi makan gaji buta habis anggar belanja negara hakim nakal rajalela bubar uniform resource locator,1,0,0,0,0,0,1
cegah radikalisme kalang ajar santri ulama pandeglang gelar seminar,0,0,0,0,0,0,0
donatur 212 bajing uniform resource locator,1,1,0,0,0,0,1
bunyi bunyi langsung telusur back up afiliasi langsung cap antek wa awan2 australia belanda papua rutin cek cek ham tau ya rutin,0,0,0,0,0,0,0
muslim menteri agama ri wajib bela bangsa negara,0,0,0,0,0,0,0
ajar agama,0,0,0,0,0,0,0
panik ganti presiden tau calon ups pimpin koruptor te angkap ganti presiden tau negosiasi,1,0,0,0,0,0,1
ya nih kualitas kader buta sejarah goblok tolol salah perintah sumbang hadap bangsa pikir sapi ladang tumpang makan doang,1,1,0,0,0,0,1
gendong sombong panggul unggul hormat rendah hati panggul presiden pasu elite tentara nasional indonesia jaga daulat negara republik indonesia juru,0,0,0,0,0,0,0
jokowi mundur,1,0,0,0,0,0,1
orang bilang genderuwo cinta banding genderuwo,0,0,0,0,0,0,0
direktur jenderal agama agama banding posisi tuhan ajar agama,1,0,1,0,0,0,0
apresiasi kerja polisi republik indonesia sigap cepat tuntas eh victor iwan bopeng nathan bebas kepala polisi republik indonesia kepala polisi republik indonesia kepala polisi republik indonesia kepala polisi republik indonesia,1,0,0,0,0,0,1
tuju bang bom surabaya berkah sembunyi terbit undang undang anti terorisme gerak bersih laku a inya ganti rezim,0,0,0,0,0,0,0
doa amin malaikat 2019 ganti presiden,0,0,0,0,0,0,0
perut buncit tidur cebong nge i,1,1,0,0,0,0,1
 rogoh kantung celana cari ponsel warna hitam deteksi pondok cina sial sekolah,0,0,0,0,0,0,0
wkwk anjing jancuk,1,1,0,0,0,0,0
bubar dewan wakil rakyat,1,0,0,0,0,0,1
lihat jok becus urus negara sombong sodor kaca uniform resource locator,1,0,0,0,0,0,1
 gembel banget,1,1,0,0,0,0,0
sial hidup jaman orang umbar nakal kagum remaja remaja tolol,1,1,0,0,0,0,1
dalih 4 pilar majelis musyawarat rakyat dungu biadab bangsa dakwah islam seru sembah sembah allah subhanahu wa taala benci kafir pecah bangsa,1,1,1,0,0,0,0
kritis tangkap negara sinting,1,1,0,0,0,0,1
baju hitam salah 2 korban suruh dorong orang orang tua situ suruh dorong ejek bangsat bocah dorong murni salah,1,1,0,0,0,0,0
mantap program asyik asyik menang,0,0,0,0,0,0,0
2 nomer indosat pulsa barusan tau pulsa rupiah 0 pakai bangkai ,1,1,0,0,0,0,1
dit abang kasih rahasia bang bim main kak chaca adit eh dit serius dengar abang gue izin maincraft deh tante jani bang bima berisik banget dasar bocah kampret uniform resource locator,1,1,0,0,0,0,1
aduh ipey maaf salah pey kasih perek,1,1,0,0,0,0,0
juli ya bera i ulang ku 5 desember tanggal 25 desember 2018 ulang ku pas natal bera i ulang ku raya orang kristen dunia ,0,0,0,0,0,0,0
transgender iya biar tenar,1,0,0,0,0,1,0
jablay pro ajar langsung pap tete pap tete,1,1,0,0,0,0,1
bodoh dasar noob ramos nih jijik,1,1,0,0,0,0,1
top cerita 30 proyek strategis jokowi rupiah 94 8 triliun rampung,0,0,0,0,0,0,0
presiden jokowi sorot iklan asi games media massa minim,0,0,0,0,0,0,0
bilang teman beli tiket mending belikan nih bensin gue dungu nih motor isi pakai air,1,1,0,0,0,0,1
iori kali foto merem melulu sengaja merem gara gara pas kedip sipit maksimal ya wkwk mohon maaf dek iori ,0,0,0,0,0,0,0
suciwati revolusi mental jokowi omong kosong bual tuju amp komen uniform resource locator,1,0,0,0,0,0,1
sisi sadar gender tetangga belah maju kerja istri suami urus anak ekonomi lumayan mobil 3 motor ninja 1 lingkung,0,0,0,0,0,0,0
ajar giat penuh dedikasi lulus uji 3 idiot twit,0,0,0,0,0,0,0
lembaga survei nya tim jokowi independensi nya ragu,1,0,0,0,0,0,1
bajing gue peduli aksi aksi kemarin murni panggil modal duit gue bajing gaya panggil allah modal nyata make duit jamaah,1,1,1,0,0,0,0
hg give up pakai seluar haaaa kain batik malam niii panas gila woi,1,1,0,0,0,0,0
super gubernur indonesia bangga beda kelas gubernur reklamasi bangga bangga cukong 2019 ganti presiden 2019 presiden periode,1,0,0,0,0,0,1
wkwk bayang monyet kera sakti ,0,0,0,0,0,0,0
drama drama nya bangkai ya return ya misty gue tonton ,1,1,0,0,0,0,0
arab saudi jajah yaman rumpun bangsa izrail jajah palestina orang yahudi turun arab tentara israel muslim islam agama,0,0,0,0,0,0,0
susilo bambang yudhoyono objektif mumpuni politis indonesia hebat kayak jokowi presiden uniform resource locator,1,0,0,0,0,0,1
tuan guru bajang maksud dukung jokowi lupa fiktif tuan guru bajang maki maki bandara singapura warga negara indonesia tionghoa tokoh fiktif,0,0,0,0,0,0,0
gigih juang 2 periode cerita rawan ya proyek masuk nama ya fee dipungkiri andai rezim runtuh jilat jilat miskin bui 2019 ganti presiden,1,0,0,0,0,0,1
men mensiv uhuwww mw brojol iya moga langgeng tengkar tengkar kayak bom bom car moga panutan gubya mwaaaa ,0,0,0,0,0,0,0
subhanallah moga jokowi pasang cak imin duet presiden wakil presiden bawa indonesia arah maju adab,0,0,0,0,0,0,0
ku kunyuk,1,1,0,0,0,0,0
he he orang salah kasih teman orang muslim bilang kafir,0,0,0,0,0,0,0
idola harun yahya zakir felix siauw cita cita kuasa dunia kalah yahudi rahmat alam semesta kali iya bumi 13,1,0,0,0,0,0,1
hem bahaya pilih calon wakil presiden turun presiden paksa kayak ahok maju calon wakil presiden menang kalah menang jago strategi kayak calon wakil presiden,1,0,0,0,0,0,1
gampang banget edan,1,1,0,0,0,0,0
ava kemi najis banget tai,1,1,0,0,0,0,1
dukung surat pemberitahuan arb sda orang orang bejat tabiat kasar masuk orang moga laknat allah,1,1,0,0,0,0,1
anjing,1,1,0,0,0,0,1
iya sas banget kemarin indekos amin moga bodong bodong alias bom ,0,0,0,0,0,0,0
tonton drama korea ngentot ngewe memek memek basah jilat memek toket toket mulus kontol bispak binal bokep po ,1,1,0,0,0,0,0
hutang gede rakyat susah iya alay politik,1,0,0,0,0,0,1
bong cebong pintar hadehhh,1,1,0,0,0,0,1
pandang remeh isu lgbt hancur generasi lgbt amal luas patut sokong perkara langgar fitrah manusia agama moga allah lindung malaysia lgbt,0,0,0,0,0,0,0
random edan iya,1,1,0,0,0,0,0
tes dna turun tii ai komunis indonesia perintah revolusioner republik indonesia ai adil sejahtera,0,0,0,0,0,0,0
malas duduk orang kg budaya kg duduk budaya hebat seram,0,0,0,0,0,0,0
isu privatisasi air awas jaman pilih kepala daerah sih kicau media sosial ya serius,0,0,0,0,0,0,0
presiden mafia 2019 ganti presiden,1,1,0,0,0,0,1
ustad tukang fitnah tuduh jokowi ai komunis indonesia tangkap,1,0,0,0,0,0,1
mas kubu seberang tanggap nyata rg batas gambar betapa inkonsisten kaum amuk teman non muslim tuntut adil tindak hukum nista agama lembar,0,0,0,0,0,0,0
ajak negara oki buang islam lukman jalan damai timur,1,1,1,0,0,0,0
buaya darat laden berengsek sehat,1,1,0,0,0,0,0
13 pakat karakteristik pribadi cermat kondisi faktual internal susilo bambang yudhoyono susilo bambang yudhoyono taipan a limpah kayak,1,0,0,0,0,0,1
allah hu barbar dungu biadab bang fahri muslim hidup kafir pakai internet,1,1,1,0,0,0,0
bani kampret standar ganda main,1,1,0,0,0,0,1
cari gabung budaya hilang ciri khas akulturasi,0,0,0,0,0,0,0
presiden trump as korea utara adakan bicara langsung tingkat presiden amerika donald trump berita dunia voa,0,0,0,0,0,0,0
tiru gede harga peluk kristiani bera i terima jajah bangsa eropa barat hadap negeri khatam sejarah romawi barat amp romawi timur kaisar byzantium kristen aduh upaya p,0,0,0,0,0,0,0
negara ekonomi surat pemberitahuan republik rakyat cina us jepang utang sewot ri utang berani utang bera i negara percaya kelola,0,0,0,0,0,0,0
tanda tanda kiamat x ya orang muslim ingkar al alquran pilih nista agama nomor koruptor nomor koruptor,1,0,1,0,0,0,0
acara takjil nama bom takjil,0,0,0,0,0,0,0
presiden jarang afrika kecuali konferensi tingkat pimpin pimpin afrika indonesia hadir konferensi tingkat indonesia konferensi tingkat asia afrika enam puluh indonesia afrika,0,0,0,0,0,0,0
got it sangkut ya teman teman tuna netra tuna wicara tuna grahita tuna daksa etis buta bisu cacat,0,0,0,0,0,0,0
jual mulu asing ai komunis indonesia umat palestina ,0,0,0,0,0,0,0
ya tunggu jalur nya lengser jokowi jokowi end,1,0,0,0,0,0,1
narkoba cina dosen cina hutang cina tenaga kerja asing cina periode kurikulum cina salam 2019 ganti presiden,1,0,0,1,0,0,0
presiden ajak masyarakat bawa negara budaya politik penuh etika politik politik pecah belah politik bawa pecah politik hujat cela mema,0,0,0,0,0,0,0
orang perosok jokowi 2019 uniform resource locator,1,0,0,0,0,0,1
mampus ganti,1,1,0,0,0,0,1
pilih presiden orang tua nya khianat negara,1,0,0,0,0,0,1
 bencong idiot it berani akun asli sebar hoaks fitnah coba lihat akun cong ,1,1,0,0,1,1,0
mampus kalah lawan gue,1,1,0,0,0,0,1
parah tk asing asing puluh juta nusantara ,0,0,0,0,0,0,0
kemarin kemarin dengar sontoloyo,0,0,0,0,0,0,0
polisi amp copot tenda becak be ulis 2019 ganti presiden uniform resource locator,0,0,0,0,0,0,0
suruh cerita geblek,1,1,0,0,0,0,1
anjing maju babi,1,1,0,0,0,0,1
rezim diktator amp otoriter ulama mahasiswa tokoh tokoh muslim tahan politik,1,0,0,0,0,0,1
ai komunis indonesia sila rekonsiliasi cebong dungu kolam,1,1,0,0,0,0,1
monyet pas universitas didik indonesia hidup yi wkwk,0,0,0,0,0,0,0
be emu lembaga budaya muhammadiyah ketua dewan wakil rakyat wa a kota,0,0,0,0,0,0,0
orang kasih coba hubung orang berengsek ,1,1,0,0,0,0,0
ya ampun cantik cantik,0,0,0,0,0,0,0
bikin malas jatuh motor motor koreng lutut which is literally pas kering susah jalan koreng tarik tarik kulit,0,0,0,0,0,0,0
bang hancur bang musnah cina babi bumi pe iwi indonesia kedok reklamasi ahok,1,1,0,1,0,0,0
harga gue dungu beli starbak mules,1,1,0,0,0,0,0
kesal kacrut televisi republik indonesia,1,1,0,0,0,0,1
asing sih,0,0,0,0,0,0,0
wkwk sih mantan ustad indonesia lawyers club lihat goblok sadar dunia maya sakit perut gue lihat nya,1,1,0,0,0,0,1
situ nge i undang undang kriminal anak anak hina presiden umur 16 penjara 1 5 anak cina ancam bunuh presiden lucu super tolol waras otak,1,1,0,1,0,0,0
mari borong fakir umat miskin orang ulama borong borong borong murah riah,0,0,0,0,0,0,0
thread tenaga kerja indonesia malaysia jam kerja enam belas jam kilang jahanam,1,1,0,0,0,0,1
sahabat budidaya prof penuh skala ekonomi teknologi state of the a supply chain manajemen sistem integrasi sustainable development principles maju akuakultur,0,0,0,0,0,0,0
berengsek nih mampus,1,1,0,0,0,0,0
bukti rezim anti ulama umat islam uniform resource locator,1,0,1,0,0,0,0
berengsek lagu mantaaapppp uniform resource locator,1,1,0,0,0,0,0
mantap nya terima sitip,0,0,0,0,0,0,0
anjir nick pas bona kimcil gue make unhi nick unhi universitas hindu indonesia,0,0,0,0,0,0,0
tolol sangku paut bilang kecut dasar tolol,1,1,0,0,0,0,1
iya burik wkwk,1,1,0,0,0,0,1
buka hati munafik ya sakit cari obat diam parah mati,0,0,0,0,0,0,0
oi anjing lacur ya laku bejat dasar anak haram wkwk,1,1,0,0,0,1,0
ateis sibuk agama orang,0,0,0,0,0,0,0
nakal nakal ya besok pakai wkwk sarap,1,1,0,0,0,0,0
ya gih makan hindu nusantara agama rahmat lil alamin agama bumi agama langit islam nusantara ya monggo sesat,1,1,1,0,0,0,0
giat kepala unit bina masyarakat polisi sektor singojuruh rangka cipta kondisi aman kondusif jelang pilih kepala daerah klik,0,0,0,0,0,0,0
celaka orang orang sekutu nya orang orang tunai zakat kafir hidup akhirat fussilat 41 6 7 alquran,0,0,0,0,0,0,0
kebelet ngentot kamar mandi nurl,1,1,0,0,0,0,0
gubernur tabrak etika jabat lantik gubernur dukun ya calon presiden senang presiden jabat ya lantik beliau calon gubernur dukung presiden calon gubernur,1,0,0,0,0,0,1
pilih nih calon presiden,1,0,0,0,0,0,1
te arik wawancara simak wawancara akibat buruk sehat,0,0,0,0,0,0,0
bahaya adik armando pengaruh muslim awam cuci otak ustaz nama jil perang pikir bahaya banding perang fisik kalah perang fisik syahid kalah p,0,0,0,0,0,0,0
giat bhayangkara bina aman te ib masyarakat brigadir polisi manajemen bas sekolah sihombing rabu 11 april 2018 laksana sambang desa tatap muka pantau aman te ib masyarakat tuju pilih kepala daerah 2018 desa lobusiregar i rumah rudi panjaitan helm siahaan hotman siahaan,0,0,0,0,0,0,0
mar guyon anjir awm nek lihat twit ku risih iya biang cocot hehe,1,1,0,0,0,0,0
prabowo subianto calon presiden abadi gagal maju uniform resource locator,1,0,0,0,0,0,1
coba larang ateis republik nista noda leceh perkosa ajar agama haha sanggup adu argumen generasi sains canggi dunia tuhan dasar melayu goblok,1,1,0,1,0,0,0
mbak kismis miskin nek tai tikus kismis ,0,0,0,0,0,0,0
god khusus allah agama onta pikir keren god tuhan universal inggris google,0,0,0,0,0,0,0
1 salam sahabat islam indonesia nu juta warga nahdliyin menang waliyul majdub wali gila selasa malam cicit syaikhona kholil bangkal tinggal dunia tinggal ajar sederhana puluh cerita kasyaf karamah ajaib sih,0,0,0,0,0,0,0
mutakhir haha muncul lahir islam agama kafir bilang bangkang,1,1,1,0,0,0,0
kalah suara salah jaman jokowi oke bilang mundur haha kampret,1,1,0,0,0,0,1
deklarasi pilih kepala daerah 2018 aman anti hoaks perangkat desa keboguyang jabon,0,0,0,0,0,0,0
ayo memek,1,1,0,0,0,0,0
kader fitnah jokowi antek komunis contoh tau main isu ai komunis indonesia,1,0,0,0,0,0,1
ass 2024 presiden,0,0,0,0,0,0,0
mata gue picek pakai koma koma,1,1,0,0,1,0,0
beda cundang negeri nasionalis bela negara orang pintar nasionalis orang bodoh nasionalis paham sih,0,0,0,0,0,0,0
lokasi klenteng jalan panjaitan imlek klenteng mempe unjuk tari tradisional tionghoa kunjung ayo festival pesona bunaken,0,0,0,0,0,0,0
anak bangsa didik robot pe sembah sembah allah subhanahu wa taala merintahkan rang bunuh kafir,1,0,1,0,0,0,0
muka kampung tampang laku sinkron,1,1,0,0,1,0,0
ulama sejuk bangsa,0,0,0,0,0,0,0
tai ajak,1,1,0,0,0,0,0
hobi bodoh orang cerca ngedunguin orang orang enak jidat kacung cebong sok care hak asasi manusia jijik lihat orang panuan penuh panu,1,1,0,0,0,0,1
anjing manusia homo gonggong nya keras angka anjing,1,1,0,0,0,0,1
nih gue suka habis gue teman teman gue beli orang beli gara gara gue gendut lihat suka makan selera gue bagus kali ya bikin pandang orang oh makan enak beli wkwk hehe uniform resource locator,0,0,0,0,0,0,0
ejek anjing ya uniform resource locator,1,1,0,0,0,0,1
tolak hoaks pilih kepala daerah kota damai,0,0,0,0,0,0,0
ahok korban rezim turun jokowi,1,0,0,0,0,0,1
alah gaduh orang orang surat pemberitahuan ya tenang lapak asai tinggal kue gerombol kemarin lapar maling susah rakyat parah,0,0,0,0,0,0,0
bikin kacau kacau indonesia kriminal ilegal mati uniform resource locator,1,0,0,0,0,0,1
ppp hayat percaya masuk kolom agama kakak tanda duduk ppp10sempurna romahurmuziy,0,0,0,0,0,0,0
malu malu sok orang kayak nihil prestasi kena denda malu banget dasar cina ky,1,1,0,1,0,0,0
main persija kayak bakar kumis nsupo er bawa asa laku main ,0,0,0,0,0,0,0
pidato pakai ya debat calon presiden 2019 ganti presiden,0,0,0,0,0,0,0
inkonsistensi lucu,0,0,0,0,0,0,0
jabat agama kristen garam terang korupsi,0,0,0,0,0,0,0
umuh persib persib kunyuk ,1,1,0,0,0,0,1
amin ya allah tim latih ular rawa rawa sungai gede musuh buaya wkwk,0,0,0,0,0,0,0
minggu pe digitasi minggu rektifikasi proses pbb layouting pbb senang kp ajar map info global mapper arcgis autocad cacat apps,0,0,0,0,0,0,0
wikipedia orde masuk perintah junta militer kayak perintah myanmar b diktator jokowi,1,0,0,0,0,0,1
ayo nusantara usaha asing indonesia,0,0,0,0,0,0,0
okoh masyarakat nyata pilih presiden pegang alquran hadiah lantas kristen hindu buddha,0,0,0,0,0,0,0
twit be right back alhamdulillah be right back sendawa kenyang haha sori noob be right back ececeh wajib,0,0,0,0,0,0,0
tidur ranah najis nyata,1,1,0,0,0,0,0
asing bantah,0,0,0,0,0,0,0
tembus 15000 menteri uang indonesia harga menteri sebum plato amp mars 2019 ganti presiden,1,0,0,0,0,0,1
sudi rakyat presiden jongos kacung cina presiden cebong cebong cina,1,1,0,1,0,0,0
kontrak karya pe freepo kakak i kontrak karya rupa bahan promosi bawa julius tahija kenal indonesia negeri misi pe promosi bijak tanam modal asing australia f,0,0,0,0,0,0,0
raja jujur sepe i joki tunggang buaya selamat turun,0,0,0,0,0,0,0
hadap 2019,0,0,0,0,0,0,0
hasil wkwk oh bagus deh sarap sarap sarap ,1,1,0,0,0,0,0
ai plus teman teman bikin malu indonesia min mbok ya goblok banget to min,1,1,0,0,0,0,1
negara agama hilang budaya pengaruh agama ya kecuali sih mayoritas kayak sih resek paksa paksa orang agama,1,0,1,0,0,0,0
waspada cina komunis indonesia,1,0,0,1,0,0,0
alhamdulillah sahaja mudah mudah fokus prestasi buai popularitas ainer politikus antek antek nya stay away from him sumbang sila bentuk tabung ikhlas pame,0,0,0,0,0,0,0
gubernur daerah khusus kota jaka a anies baswedan be emu presiden turki resep tayib erdogan tunai salat jumat mesjid sultan ayub istanbul turki jumat,0,0,0,0,0,0,0
ekonomi pegang gerindra hancur negara masak saran cetak uang bayar hutang hutang utang negara bilang biaya produksi cetak uang murah ekonomi comberan kecoa,1,1,0,0,0,0,1
gue ge marah auto daftar hitam hidup gue sampah daur ulang,0,0,0,0,0,0,0
ajak ulama dingin situasi sejuk situasi presiden jokowi,0,0,0,0,0,0,0
dasar culun plongo,1,1,0,0,0,0,1
3 ya orang katolik alas orang tua,0,0,0,0,0,0,0
2 presiden nyata buah negara ekonomi kuat perkara mudah tantang uji hadap penuh optimisme jokowi ajak masyarakat optimis,0,0,0,0,0,0,0
 nusantara nusantara orang katolik contoh kristen batak kristen jawa kristen sunda katolik daerah gereja,0,0,0,0,0,0,0
cap gome halaman masjid tablig akbar halm gereja ahok hina alquran cornelis usir ulama etnis cina ai komunis indonesia pancing perang,1,0,1,0,0,0,0
gue tau muka gue bego gue pakai jilbab teman gue first impression nya gue gue orang kristen,0,0,0,0,0,0,0
kritik prabowo perintah jokowi produktif blunder simpati dukung,1,0,0,0,0,0,1
pasu nasi kotak,0,0,0,0,0,0,0
berengsek nih handphone cas sore penuh penuh baterai nya,1,1,0,0,0,0,0
sabar gue adik adik kunyuk bau kayak sempak kuda,1,1,0,0,0,0,0
komisi aparatur sipil negara berani lawan iya rakyat salut ky ombudsman koar koar diam hasil urus tenaga kerja asing sulut tanah abang tutup bungkam takut organisasi masyarakat takut tuju anggar belanja daerah niat usut b,1,0,0,0,0,0,1
cerita silat lae kho merah muda oh indonesia liang ie shen tulis cina,0,0,0,0,0,0,0
bhayangkara bina aman te ib masyarakat desa cantik kades bina suluh cipok jelang pilih kepala daerah serentak klik,0,0,0,0,0,0,0
pbb pandang signifikan bagus pasang presiden incumbent lawan gatot nurmantyo amp yusril,0,0,0,0,0,0,0
ulama purwaka a bupati dedi mulyadi raja syirik,1,1,1,0,0,0,0
resep ganteng mandi jamban,0,0,0,0,0,0,0
cerita advance advance sadar milik edvina keluarga peduli ubah putus edvina transgender bangkok,0,0,0,0,0,0,0
misi 1 bangun manusia jawa barat mulia agama sehat unggul nomor jawa barat asyik asyik menang,0,0,0,0,0,0,0
gubernur koruptor maksud rumah sakit sumber waras reklamasi rakus sih ahok,1,0,0,0,0,0,1
untung unta demo bersilit silit,1,1,0,0,0,0,0
mata sipit bilang kayak korea pas bilang salah member snsd ,0,0,0,0,0,0,0
foto bera i sembunyi busa sabun sok klin mawar cap buaya kibul wajar ku percaya,0,0,0,0,0,0,0
